0.0,1.063225322983741
0.1,1.0697704169093771
0.2,1.0077998507455193
0.30000000000000004,1.3708080390761541
0.4,1.4215335285973991
0.5,1.4160692401733612
0.6000000000000001,1.291717681723594
0.7000000000000001,1.3726452293216045
0.8,1.3084756980133707
0.9,0.9040528039115479
1.0,1.3687959023943315
1.1,1.4158684389286225
1.2000000000000002,1.6170107596472625
1.3,1.972192101270923
1.4000000000000001,2.1364494830933536
1.5,1.5603791351989789
1.6,1.5032564824812154
1.7000000000000002,2.062080198011388
1.8,1.9534205040307429
1.9000000000000001,1.9013994093268698
2.0,1.939305632924416
2.1,1.8386998036667224
2.2,1.9944230896576525
2.3000000000000003,2.486658645604687
2.4000000000000004,2.3670309766488438
2.5,2.4560667495207564
2.6,2.302460166951487
2.7,2.382953859586128
2.8000000000000003,2.3703989190591397
2.9000000000000004,2.79809089085143
3.0,2.6299333930466027
3.1,2.3117369604403093
3.2,3.0259624326713253
3.3000000000000003,2.9439802097283687
3.4000000000000004,2.975850063104016
3.5,3.183264096085445
3.6,3.013773470949102
3.7,3.3859635316437915
3.8000000000000003,3.384243272375768
3.9000000000000004,3.7622106791368983
4.0,3.3622761491850652
4.1000000000000005,3.6585663568590787
4.2,3.7927135945168606
4.3,4.465004478480491
4.4,4.063454902888226
4.5,4.170696492452165
4.6000000000000005,4.484671475898708
4.7,4.886017287103021
4.800000000000001,4.841675537830889
4.9,5.021051268678394
5.0,4.908463385287904
5.1000000000000005,5.123978915244479
5.2,5.157585785427171
5.300000000000001,5.319470237501142
5.4,5.681850942394516
5.5,5.884569929594984
5.6000000000000005,6.133613127488292
5.7,6.07916143705072
5.800000000000001,6.4492039552445695
5.9,6.931772319318589
6.0,6.405541733070034
6.1000000000000005,6.856617503328943
6.2,7.407527886825887
6.300000000000001,7.126912008548452
6.4,7.501207200320877
6.5,7.695306527892309
6.6000000000000005,7.670467532887474
6.7,8.225681245624676
6.800000000000001,8.640613196753737
6.9,8.81430171584852
7.0,9.01463409900032
7.1000000000000005,9.562735583451877
7.2,10.05311892769915
7.300000000000001,9.560951261071672
7.4,10.263682096243283
7.5,10.382804902928825
7.6000000000000005,10.8118591626526
7.7,10.83370008130949
7.800000000000001,11.474759796869723
7.9,11.977676450924507
8.0,12.394421009079071
8.1,12.735334458439063
8.200000000000001,13.010781401199846
8.3,13.429055210796395
8.4,13.908253003820503
8.5,13.984862275753866
8.6,14.627297774815753
8.700000000000001,15.184835849690858
8.8,15.627886283564226
8.9,16.166121890896576
9.0,16.503592046101474
9.1,16.52675546661298
9.200000000000001,16.80848668156659
9.3,18.190592965169536
9.4,18.338446955282024
9.5,19.336846577847798
9.600000000000001,19.436600490157865
9.700000000000001,20.640367806607593
9.8,21.10828807146352
9.9,21.37915806343132
